[0.997043, 0.996196, 0.996795, 0.997537, 0.99645, 0.997849, 0.998442, 0.997522]
[0.996329, 0.995871, 0.99633, 0.997413, 0.996436, 0.997443, 0.998699, 0.99753]
[0.996448, 0.996225, 0.996302, 0.997315, 0.99666, 0.998056, 0.998189, 0.997415]
[0.997045, 0.99573, 0.996113, 0.997431, 0.996758, 0.99807, 0.998597, 0.99737]
[0.997006, 0.99627, 0.996636, 0.997271, 0.996975, 0.998069, 0.998309, 0.99715]
[0.996656, 0.996555, 0.996453, 0.9975, 0.997037, 0.998121, 0.998359, 0.997567]
[0.996505, 0.995981, 0.996057, 0.997631, 0.997279, 0.997999, 0.998545, 0.997532]
[0.996881, 0.996094, 0.99631, 0.997369, 0.996895, 0.998016, 0.998616, 0.997518]
[0.997333, 0.995677, 0.995726, 0.99752, 0.9971, 0.998015, 0.998316, 0.997845]
[0.996398, 0.99627, 0.995757, 0.997057, 0.996686, 0.997458, 0.997714, 0.997091]
[0.996198, 0.995778, 0.996368, 0.997548, 0.996934, 0.997788, 0.99857, 0.997672]
[0.99686, 0.996152, 0.996352, 0.997674, 0.997397, 0.998024, 0.998617, 0.997013]
[0.996746, 0.995494, 0.996879, 0.996685, 0.99673, 0.997741, 0.998117, 0.996943]
[0.996382, 0.996453, 0.996348, 0.997325, 0.997302, 0.998025, 0.998186, 0.99739]
[0.997395, 0.996341, 0.995556, 0.997213, 0.997063, 0.998126, 0.997835, 0.996749]
[0.996852, 0.995843, 0.996329, 0.997128, 0.99721, 0.998109, 0.998172, 0.99794]
[0.99638, 0.996062, 0.996666, 0.997144, 0.997064, 0.998123, 0.99811, 0.997234]
[0.99615, 0.996194, 0.996061, 0.997461, 0.996913, 0.998002, 0.998247, 0.997457]
[0.996863, 0.995914, 0.996608, 0.997324, 0.996538, 0.998108, 0.998611, 0.997165]
[0.996856, 0.996396, 0.996601, 0.997305, 0.997115, 0.998037, 0.998444, 0.997746]
[0.997355, 0.997065, 0.995924, 0.996668, 0.997325, 0.997929, 0.997967, 0.99737]
[0.996775, 0.997337, 0.996288, 0.996247, 0.997407, 0.997753, 0.998251, 0.997999]
[0.99725, 0.99785, 0.996226, 0.997099, 0.997277, 0.997212, 0.998333, 0.997449]
[0.997206, 0.998122, 0.996137, 0.997206, 0.997458, 0.996617, 0.998105, 0.996568]
[0.996676, 0.997738, 0.996365, 0.99761, 0.997475, 0.996675, 0.997441, 0.995206]
[0.996978, 0.996503, 0.996789, 0.997472, 0.997105, 0.995455, 0.997491, 0.994951]
[0.996266, 0.996655, 0.996298, 0.997666, 0.996386, 0.994921, 0.997034, 0.994999]
[0.995312, 0.995674, 0.996905, 0.99855, 0.995316, 0.994384, 0.997346, 0.994846]
[0.995046, 0.994785, 0.995346, 0.997993, 0.995547, 0.993646, 0.996369, 0.994217]
[0.99337, 0.994706, 0.99473, 0.996624, 0.994892, 0.994675, 0.995437, 0.993399]
[0.992392, 0.993879, 0.994905, 0.996229, 0.994424, 0.993799, 0.994093, 0.993451]
[0.992268, 0.99424, 0.99454, 0.996309, 0.994868, 0.994453, 0.993674, 0.992127]
[0.992026, 0.993777, 0.994953, 0.995174, 0.995235, 0.991893, 0.993181, 0.992445]
[0.990839, 0.993858, 0.994526, 0.995392, 0.995334, 0.993037, 0.992955, 0.992761]
[0.990763, 0.994518, 0.994058, 0.995328, 0.995022, 0.993237, 0.99268, 0.992551]
[0.989708, 0.992711, 0.993972, 0.994391, 0.994332, 0.99297, 0.993521, 0.992401]
[0.989869, 0.992844, 0.994273, 0.993677, 0.99532, 0.992055, 0.991679, 0.990957]
[0.990094, 0.992448, 0.994137, 0.992476, 0.994529, 0.992862, 0.991379, 0.991134]
[0.990919, 0.991709, 0.993424, 0.992478, 0.994135, 0.991962, 0.992755, 0.990556]
[0.990721, 0.99092, 0.99213, 0.992521, 0.994244, 0.991869, 0.991782, 0.990707]
[0.990487, 0.98953, 0.991517, 0.992059, 0.992959, 0.991221, 0.9924, 0.990036]
[0.989507, 0.989503, 0.99242, 0.991499, 0.991848, 0.991542, 0.990568, 0.989538]
[0.989332, 0.987828, 0.989877, 0.991652, 0.990865, 0.989339, 0.990713, 0.988848]
[0.988573, 0.986411, 0.990096, 0.991018, 0.990053, 0.988137, 0.990325, 0.98797]
[0.987506, 0.984989, 0.990199, 0.991185, 0.990282, 0.987491, 0.988804, 0.986342]
[0.985742, 0.984645, 0.989922, 0.990855, 0.988772, 0.989932, 0.986868, 0.985792]
[0.984776, 0.984007, 0.98811, 0.990153, 0.98893, 0.989348, 0.985646, 0.985058]
[0.984443, 0.982739, 0.988464, 0.989836, 0.988366, 0.988531, 0.985744, 0.985123]
