[0.959477, 0.959246, 0.960584, 0.962194, 0.96282, 0.96184, 0.959888, 0.958989]
[0.958681, 0.958449, 0.959798, 0.961417, 0.962044, 0.961058, 0.959094, 0.958191]
[0.957874, 0.957654, 0.959035, 0.960682, 0.96131, 0.960288, 0.958291, 0.957383]
[0.957068, 0.956843, 0.958247, 0.959934, 0.960571, 0.959527, 0.957492, 0.956569]
[0.956276, 0.95606, 0.957509, 0.959225, 0.959868, 0.958786, 0.956707, 0.955772]
[0.955485, 0.955232, 0.956689, 0.958451, 0.959135, 0.958054, 0.955931, 0.954949]
[0.954688, 0.954381, 0.955847, 0.957664, 0.958402, 0.957337, 0.955158, 0.954109]
[0.953905, 0.953562, 0.955048, 0.956918, 0.957707, 0.956635, 0.954394, 0.953295]
[0.953148, 0.952738, 0.954222, 0.956148, 0.957004, 0.955961, 0.953666, 0.952485]
[0.952373, 0.951906, 0.9534, 0.955384, 0.956308, 0.955277, 0.95292, 0.951673]
[0.951573, 0.951086, 0.952603, 0.954633, 0.955582, 0.954541, 0.952136, 0.950855]
[0.950755, 0.950252, 0.951791, 0.95385, 0.954823, 0.95377, 0.951331, 0.950019]
[0.949901, 0.949395, 0.950957, 0.953056, 0.954046, 0.952971, 0.950485, 0.949155]
[0.94908, 0.948596, 0.950181, 0.952275, 0.95324, 0.952146, 0.949657, 0.948342]
[0.948227, 0.947784, 0.949407, 0.951497, 0.952431, 0.951297, 0.948792, 0.947514]
[0.947368, 0.946956, 0.948592, 0.950681, 0.951587, 0.950428, 0.947929, 0.946672]
[0.946404, 0.946021, 0.947689, 0.94978, 0.950664, 0.949479, 0.946961, 0.945728]
[0.94548, 0.945145, 0.94684, 0.948915, 0.949756, 0.94853, 0.94602, 0.944837]
[0.944576, 0.944256, 0.945964, 0.948043, 0.948864, 0.947623, 0.945115, 0.943939]
[0.943858, 0.943417, 0.945089, 0.947225, 0.948169, 0.946996, 0.944412, 0.943105]
[0.942743, 0.942403, 0.944151, 0.946288, 0.947147, 0.945872, 0.943293, 0.942082]
[0.941813, 0.941481, 0.943247, 0.945407, 0.946261, 0.944965, 0.942367, 0.941156]
[0.940921, 0.940574, 0.942351, 0.944533, 0.945405, 0.944106, 0.941476, 0.940238]
[0.940019, 0.939656, 0.941462, 0.943681, 0.944567, 0.943251, 0.940583, 0.939315]
[0.939132, 0.938734, 0.94055, 0.942815, 0.94374, 0.942421, 0.939706, 0.938392]
[0.938264, 0.937814, 0.939652, 0.941979, 0.942966, 0.941657, 0.938875, 0.937485]
[0.937415, 0.936906, 0.938754, 0.94115, 0.942206, 0.940904, 0.938047, 0.936579]
[0.936505, 0.935937, 0.937777, 0.940209, 0.941332, 0.940055, 0.937155, 0.93563]
[0.935684, 0.935092, 0.936963, 0.939448, 0.940598, 0.939303, 0.936345, 0.934776]
[0.934861, 0.934243, 0.936135, 0.938666, 0.939853, 0.938555, 0.935536, 0.933927]
[0.933982, 0.933335, 0.935232, 0.937797, 0.939024, 0.937726, 0.934671, 0.93302]
[0.933081, 0.932434, 0.934355, 0.936938, 0.938179, 0.936863, 0.933777, 0.932116]
